ABloss,Bobloss,Eveloss
8.329968,8.228154304786585,9.511839
8.192251,8.095124282990582,9.472725
8.107525,8.01677479443606,9.42035
8.175622,8.091170677158516,9.354036
8.089375,8.008284887182526,9.509949
8.142378,8.064983086660504,9.364601
8.252825,8.178258863743395,9.483034
8.150024,8.073070476995781,9.530363
8.172322,8.096224957378581,9.308459
8.171727,8.095585286442656,9.506497
8.099339,8.020844854647294,9.47937
8.108724,8.031250719272066,9.535489
8.121687,8.044161951052956,9.4008665
8.143673,8.066372556786519,9.514533
8.158734,8.083303341583814,9.517242
8.137089,8.061244998767506,9.508711
8.119269,8.043347885890398,9.554487
8.174878,8.100018774915952,9.569805
8.114376,8.038049165159464,9.578531
8.113369,8.036930707923602,9.644505
8.039621,7.9619183437898755,9.528211
8.082936,8.005932051630225,9.529134
8.073711,7.997634765401017,9.478941
8.168134,8.094089594320394,9.465328
8.057077,7.980688067036681,9.439026
8.129672,8.05520257120952,9.462285
8.122337,8.046997663972434,9.531021
8.159708,8.08594979956979,9.434296
8.060995,7.984452352160588,9.663162
8.120426,8.045432298327796,9.518299
7.992961,7.916248657740653,9.556667
7.9771576,7.899755765742157,9.504068
8.106291,8.031854696688242,9.61516
8.002063,7.925420108367689,9.601896
8.075064,7.99983212724328,9.509943
8.110616,8.036523382179439,9.523856
8.037245,7.962096909934189,9.509935
8.094352,8.0205279791262,9.649417
8.095828,8.021227689343505,9.440917
8.049471,7.974352802790236,9.55521
8.125831,8.051642990729306,9.585117
8.04306,7.968253228231333,9.475884
8.096451,8.023038398532663,9.5415535
8.083741,8.010003624600358,9.559664
8.028666,7.953634661796968,9.461305
7.992224,7.916420735185966,9.5034275
8.107951,8.03516141086584,9.495087
8.025613,7.950918963644654,9.569696
8.135955,8.063357518811245,9.704664
8.1604185,8.08922861807514,9.7307415
8.091169,8.018473668722436,9.639721
8.114561,8.04260577360401,9.729134
8.230091,8.15889904013602,9.639632
8.122587,8.050556748290546,9.613779
8.095399,8.023574970429763,9.605299
8.041476,7.967898109171074,9.642792
8.211425,8.142521806643344,9.687082
8.1767845,8.106716378009878,9.587849
8.136603,8.066032999369781,9.645056
8.032264,7.959200057899579,9.594377
8.099165,8.027428007684648,9.628729
8.100808,8.029488419182599,9.742516
8.034046,7.960427745711058,9.627752
8.006559,7.933895404101349,9.621231
8.031219,7.959719127626158,9.543402
8.176677,8.1070681301062,9.622473
8.05753,7.985751710541081,9.630028
8.1143875,8.044200754084159,9.748657
8.074792,8.003345034318045,9.689493
8.1099615,8.039908778911922,9.568806
8.092069,8.02085734368302,9.772926
8.007562,7.935060041723773,9.637636
8.049272,7.978663860296365,9.569467
8.242166,8.175080409273505,9.649443
8.025666,7.9537233807495795,9.6506815
8.102999,8.032848150876816,9.594251
8.021022,7.949514488747809,9.592173
8.115047,8.045197111088783,9.675083
8.069587,7.999390410026535,9.6277485
8.170824,8.102263120410498,9.7483425
7.984736,7.911990172462538,9.755657
8.113507,8.044177416013554,9.669718
7.9404464,7.866880141606089,9.727818
8.078929,8.009275830292609,9.691474
8.193094,8.124607799225487,9.708851
8.11493,8.04496729170205,9.662041
8.093402,8.023865173454396,9.776744
8.018986,7.947699796175584,9.562514
7.943275,7.870414805365726,9.596516
8.057186,7.986750025767833,9.7986965
8.154307,8.085905851854477,9.817115
8.159014,8.090494336211123,9.618643
8.164571,8.096990406338591,9.678927
8.044602,7.973690503684338,9.73509
8.0401535,7.969698179862462,9.636982
8.162909,8.094827013555914,9.744246
8.063742,7.993521779135335,9.815886
8.028752,7.957703380554449,9.763945
8.015846,7.945099663164001,9.741052
8.197732,8.130723925773054,9.752327
8.096217,8.026828685426153,9.635479
8.1066065,8.038104700157419,9.782725
8.049448,7.979325167660136,9.6067295
8.087399,8.017971380380914,9.748123
8.02478,7.954063932877034,9.737741
8.10767,8.03889825369697,9.803066
8.094552,8.02523856452899,9.678816
8.013104,7.942754142102785,9.811174
8.107129,8.038888234237675,9.68885
8.014733,7.943599769903813,9.712109
8.025377,7.95500184019329,9.8504925
8.002231,7.931602287048008,9.722754
8.0071125,7.93586463900283,9.734354
8.091108,8.022381037008017,9.671047
8.15815,8.090355825028382,9.766456
8.105466,8.035904463846236,9.679285
8.073013,8.002927316119894,9.698833
8.041056,7.970438992953859,9.62922
8.115278,8.046796335023828,9.742004
8.07061,8.001055352331605,9.714617
8.1026945,8.033991231932305,9.669816
8.040741,7.970563716313336,9.629581
8.109088,8.04054805659689,9.661945
8.096432,8.028061855991837,9.814206
8.0841255,8.014594743261114,9.7729
8.215396,8.148970923386514,9.798506
8.063398,7.994367043720558,9.689873
8.068006,7.998440667812247,9.750452
8.214327,8.14787570835324,9.787085
8.10591,8.037482240411919,9.757856
8.06822,7.999075003841426,9.769129
8.154277,8.08675416954793,9.686657
8.04796,7.978043343813624,9.661163
8.082709,8.013336902833544,9.634193
8.034155,7.964868467010092,9.759617
8.073086,8.003893598157447,9.666289
8.067806,7.998854949022643,9.665963
8.076388,8.006966688786633,9.688246
8.053644,7.984259133343585,9.734686
8.078307,8.009085036290344,9.734801
8.157541,8.09015266696224,9.729336
8.095345,8.02701315714512,9.667713
8.177787,8.110809695266653,9.792103
8.131531,8.063747676671483,9.691789
8.015039,7.94480869313702,9.692984
8.051136,7.981485370604787,9.769803
8.0003605,7.929352828883566,9.785818
8.188159,8.120645958464593,9.789679
8.058831,7.988895739370491,9.696898
8.107095,8.038349157955963,9.668657
8.050652,7.980768850073218,9.707964
8.14884,8.080856625805609,9.705559
8.037422,7.967924450582359,9.661267
8.111405,8.043020193174016,9.692985
8.06397,7.994375381444115,9.764463
8.147152,8.079816607118119,9.722639
8.0771885,8.007922991702799,9.705959
8.088761,8.019147371931467,9.6397705
8.084224,8.014795163820963,9.734804
8.020807,7.950843833910767,9.745274
8.120319,8.05225733021507,9.774637
8.06052,7.990175678161904,9.82748
8.104282,8.036122311721556,9.786095
8.077398,8.008511778200045,9.779207
8.022374,7.951946925604716,9.729896
8.065096,7.995578156434931,9.740733
7.999029,7.928433547436725,9.763224
8.043737,7.974073412420694,9.71549
8.079162,8.009903341007885,9.7077675
7.9776273,7.906786648847628,9.717797
8.055478,7.986040911870077,9.703837
8.141376,8.0732331466279,9.669911
8.046722,7.976199017663021,9.860693
8.065414,7.996641734673176,9.72472
8.162735,8.095402540522628,9.698927
8.056656,7.987177189672366,9.602493
8.069517,8.000922464125324,9.769199
8.013099,7.9422676946851425,9.7054
8.055788,7.985843114671297,9.699317
8.08176,8.012792903347872,9.776682
8.058485,7.988796084537171,9.765005
8.049503,7.97984487877693,9.723736
8.033179,7.962869657203555,9.788346
8.085028,8.016467786103021,9.760965
8.067639,7.998711624299176,9.853805
8.067232,7.998333052441012,9.716994
8.014817,7.944020644761622,9.711577
8.077342,8.008575095562264,9.738737
8.116377,8.04853373154765,9.754414
8.055438,7.986537134624086,9.753958
