ABloss,Bobloss,Eveloss
8.334046,8.215310223788643,8.949347
8.2884865,8.173086812409261,8.936502
8.214328,8.102642336743884,8.888193
8.215849,8.111218972480856,8.833511
8.151372,8.050720742593208,8.9553795
8.196125,8.09977605228778,8.834646
8.241569,8.1484201499649,8.945148
8.157355,8.06278002060329,8.965218
8.155996,8.06418490052844,8.830063
8.226904,8.137891882060407,8.904777
8.0784645,7.986732476740144,8.930187
8.15215,8.063359372434206,8.97598
8.135097,8.045981700726164,8.910809
8.1868725,8.098776494191648,8.937709
8.143123,8.054267845194166,8.982867
8.1188135,8.029909814475104,9.0241585
8.146314,8.057852880447172,9.041346
8.161132,8.07304700743407,9.014404
8.114951,8.026387403525101,9.065486
8.125959,8.037761668441817,9.058932
8.078596,7.988761578996976,8.96953
8.101904,8.013742726063356,9.028915
8.095379,8.006524519257558,8.997122
8.1942625,8.107722090169167,8.953123
8.0909195,8.002071743404182,8.944038
8.175414,8.088359945608923,9.005523
8.103162,8.014941110624932,9.007636
8.148589,8.061377562155636,8.945261
8.108572,8.020179921023859,9.063427
8.086529,7.997997862364476,8.98069
8.061479,7.971850229155582,8.958778
8.020895,7.930474782750632,8.923101
8.100807,8.012841942060428,8.991026
8.049258,7.960385869606398,9.032459
8.0840845,7.996105261302243,8.941293
8.138425,8.05140326730907,8.900353
8.064048,7.9753522166671855,8.944082
8.129897,8.043494366381006,9.0161495
8.1183605,8.03144149800452,8.837497
8.039284,7.950447274566007,8.973241
8.121159,8.034720130187148,8.985678
8.090169,8.002844713123826,8.916311
8.097994,8.01179967118272,8.97106
8.112752,8.027221698430367,8.978983
8.066109,7.979557323385961,8.968054
8.100012,8.014141372637823,9.020762
8.121839,8.036352650417635,8.967522
8.064266,7.978323454619385,8.997534
8.192846,8.109773932994964,9.132811
8.148215,8.063773454555,9.182526
8.120636,8.035497597030675,9.08067
8.120526,8.03553409059532,9.123641
8.176372,8.092784626719853,9.06855
8.138869,8.055037238247072,9.065108
8.087615,8.002895805907125,9.031214
8.051447,7.965454604011029,9.0655155
8.182672,8.100214365326488,9.091608
8.14915,8.066035008756444,9.034941
8.138391,8.054692922819717,9.059736
8.0687275,7.983478515835789,9.044758
8.09934,8.015292619510243,9.119924
8.159016,8.07605837227311,9.121587
8.069989,7.98531979873466,9.074692
8.08132,7.996738242916763,9.08766
8.0538645,7.9696314436150715,8.966337
8.13864,8.055502736979784,9.031226
8.083904,7.999955748013842,9.049123
8.137079,8.05408361957719,9.096544
8.10422,8.020703242858872,9.097411
8.129702,8.046549157006666,9.036503
8.096714,8.012661138898693,9.151567
8.011708,7.926466135385756,9.0669
8.09567,8.01214690611232,9.06555
8.223801,8.143565063209584,9.070974
8.067815,7.984256078915981,9.132641
8.173245,8.09201634908095,9.034018
8.039061,7.954397562580804,9.049024
8.116739,8.034196872225342,9.117902
8.0783415,7.99471885478124,9.121937
8.179285,8.097981736296788,9.192762
8.018419,7.933669479447417,9.133037
8.132629,8.050246368860826,9.109026
8.027486,7.943206381906445,9.153044
8.123245,8.040450587907495,9.108687
8.221967,8.141776726503545,9.145514
8.071248,7.987452665654321,9.120337
8.08815,8.005201506932886,9.169962
8.061763,7.977932257228531,9.021597
8.012673,7.92814032252257,9.035435
8.04512,7.961052223419149,9.18906
8.158245,8.076405841275118,9.159346
8.14309,8.061178182368167,9.068138
8.163328,8.082188697298989,9.071783
8.053017,7.9694488209594665,9.157654
8.115496,8.032600079701902,9.088502
8.156034,8.07518184185028,9.112109
8.087021,8.003643215750344,9.143097
8.052374,7.968864787563992,9.162478
8.026914,7.942525137836735,9.113779
8.193963,8.113169291444743,9.118429
8.078555,7.995433431390363,9.102497
8.118963,8.037084835542677,9.166631
8.016563,7.931853641639464,9.055929
8.0679655,7.984345232097742,9.124563
8.095028,8.012340247359438,9.171713
8.092317,8.00879419175908,9.20043
8.118275,8.035694868885912,9.150209
8.076562,7.993138655903749,9.174411
8.127874,8.045700935763307,9.057219
8.085304,8.002235027379356,9.121539
8.056535,7.973356229330723,9.203012
8.079228,7.996006276148061,9.115211
8.025859,7.94159725937061,9.150834
8.119887,8.037666814983822,9.1064
8.1043005,8.021504753579697,9.181365
8.080422,7.997334576793946,9.150513
8.049357,7.965456778571631,9.064779
8.087454,8.004416430330215,9.021451
8.114536,8.032511398623077,9.110839
8.079245,7.996351381957841,9.120047
8.089186,8.006588990800083,9.102549
8.039087,7.954720388709878,9.0947895
8.123521,8.041465256285543,9.064793
8.1186695,8.03693334145161,9.222792
8.091542,8.008771520922892,9.141422
8.132021,8.050622763112187,9.123455
8.107917,8.025703654585717,9.101116
8.079202,7.996254082924376,9.150013
8.193586,8.113615223478215,9.2062435
8.131181,8.049766128223078,9.110081
8.092215,8.009732993785292,9.130314
8.116687,8.03455286558407,9.123493
8.007004,7.9223763244226575,9.098773
8.059848,7.976892959598142,9.047865
8.05797,7.974940183456056,9.115534
8.059284,7.975696248778452,9.102779
8.084031,8.001716132857837,9.066191
8.080388,7.997757184396808,9.110199
8.066768,7.983563680512209,9.12423
8.089001,8.006293220911175,9.167629
8.151818,8.07053971698042,9.107616
8.147355,8.06639431688624,9.11174
8.152143,8.071093854028732,9.146751
8.124709,8.043425909165913,9.113546
8.087513,8.00520509147706,9.098709
8.053699,7.970501082988146,9.149222
8.03997,7.956420846050605,9.1664715
8.133661,8.052899651850263,9.170229
8.089092,8.006639791186899,9.064364
8.117322,8.035883661747599,9.087539
8.0767,7.994159240236816,9.125682
8.170584,8.089977699060304,9.142029
8.105546,8.023713830198782,9.081669
8.124429,8.042661165818572,9.151817
8.04631,7.963303188521725,9.174095
8.151209,8.070496649248526,9.162751
8.071231,7.988459657179192,9.104922
8.094754,8.012552720727399,9.130957
8.087862,8.005919670957761,9.151602
8.088879,8.006643164980536,9.117594
8.113666,8.031809098746939,9.19342
8.061265,7.9780819525476545,9.186534
8.096583,8.01457690509657,9.140806
8.136868,8.055681940556193,9.138313
8.075461,7.9933004942334565,9.123986
8.044823,7.961016490279387,9.158615
8.061546,7.978660643838036,9.083618
8.06096,7.977757274871692,9.1849375
8.102564,8.020726681958573,9.129797
8.070347,7.987983390921727,9.134245
8.067844,7.985224576977392,9.143454
8.116978,8.03495191243322,9.113237
8.088247,8.005686631736657,9.248785
8.101568,8.019836230242314,9.105453
8.114336,8.03237739628336,9.103911
8.045055,7.962301854393445,9.021919
8.141215,8.060031504758323,9.156118
8.026728,7.943401623672496,9.133196
8.045046,7.962004653954257,9.118546
8.091249,8.009004872331085,9.173567
8.028686,7.9451292982169734,9.177662
8.041488,7.958236136008054,9.150699
8.039626,7.956241219614943,9.172099
8.127615,8.046260907935599,9.172172
8.092436,8.010496009723283,9.238941
8.126499,8.045309061999433,9.104048
8.010059,7.926380545754607,9.129619
8.105784,8.02428962600728,9.094131
8.115521,8.03357542907664,9.131409
8.070736,7.988504022747899,9.1556835
8.181899,8.101654756697826,9.125061
8.034805,7.951268778376591,9.098742
8.164331,8.084027580684051,9.259173
8.07119,7.988648802818109,9.121487
8.083957,8.001640464062802,9.156597
8.117581,8.036887237646928,9.167453
8.022755,7.939007489321132,9.200584
8.066607,7.9841987955927225,9.1340275
8.17613,8.096105672613097,9.088247
8.080552,7.99860890112662,9.179117
8.082118,7.999835159435558,9.127085
8.175301,8.095198902844762,9.209028
8.049505,7.966951415835259,9.071157
8.057667,7.974947344860993,9.118851
8.043171,7.960110169486143,9.16771
8.0965395,8.014983236906119,9.2021265
8.051944,7.968948096735403,9.1749115
8.096385,8.014836210253028,9.124969
7.975991,7.8916921364531545,9.124479
8.029719,7.945888297438311,9.092521
8.09826,8.01725660605977,9.132204
8.140481,8.059184340255646,9.126942
8.017713,7.933534886571579,9.130601
8.115779,8.034626889003752,9.064333
8.046554,7.964337062168245,9.082335
8.15229,8.072139225473316,9.122177
8.157573,8.077216984898163,9.136072
8.077148,7.995076894333276,9.205462
7.995557,7.91154003480915,9.196723
8.116102,8.034792111526864,9.1730385
8.131765,8.050875549592698,9.188822
8.057561,7.974785115841466,9.1685705
8.117593,8.036336756156137,9.122592
8.064383,7.98194038887353,9.1179905
8.03097,7.947767429441835,9.046912
8.100668,8.018915206232728,9.138687
8.142016,8.061426391863884,9.115384
8.046884,7.964008418455099,9.147955
8.000046,7.916116943427672,9.138689
8.050572,7.967898144697149,9.084769
7.933263,7.84821525895192,9.143989
8.117607,8.036019528168254,9.109758
8.054915,7.972244688270924,9.14679
8.073559,7.992080194526352,9.03205
8.082089,8.000409096013755,9.122177
8.088902,8.007266258471645,9.063934
8.102712,8.02118508820422,9.124968
8.041112,7.958304839829604,9.063345
8.137235,8.05616436060518,9.096919
8.144335,8.063929833626995,9.177904
8.218786,8.139285348472185,9.109936
8.07777,7.995115328541336,9.081569
8.154322,8.073939596496833,9.205067
8.076684,7.994095407077111,9.240113
8.085333,8.003501312846007,9.142788
8.143349,8.062636300649805,9.168539
8.012662,7.929197596657711,9.145874
8.068396,7.986871843071033,9.049303
8.09914,8.01709572703112,9.087546
8.101619,8.019825616502203,9.205591
8.190983,8.111217065171028,9.096374
8.071421,7.988703743477042,9.029642
8.06821,7.986285915210222,9.108936
8.094662,8.012653344582455,9.166073
7.9781923,7.894001144566573,9.150457
8.060302,7.978169249215473,9.111813
8.055679,7.973202002312367,9.205565
8.041159,7.958221355685964,9.215737
8.108029,8.027135042279648,9.148796
8.0626135,7.979587516281754,9.241067
8.072114,7.990072976176937,9.066221
8.151727,8.070989578884715,9.151947
8.02275,7.9394983874711516,9.186731
8.077328,7.995159772884411,9.104485
8.145061,8.064080142881721,9.162041
8.148271,8.067806630434157,9.113205
8.078889,7.997048014309257,9.024154
8.038363,7.954956875221494,9.098413
8.062554,7.980004829975466,9.17865
8.040858,7.957695933058858,9.0628605
8.054982,7.972348542534746,9.1275215
8.126064,8.045385752765773,9.169982
8.077837,7.995354818413034,9.077646
8.089205,8.007140074002868,9.21268
8.113632,8.03267503863511,9.151359
8.166837,8.086551959665181,9.08958
8.126827,8.045659101102501,9.025859
8.072066,7.990251212846488,9.1693535
8.114821,8.03309657696324,9.080706
8.043808,7.9609723946002005,9.165069
8.102774,8.02123443041152,9.15116
8.064209,7.98156076836555,9.193585
8.037502,7.955108050761434,9.144867
8.114013,8.03283485995295,9.098704
8.074392,7.992034875477354,9.160315
8.052172,7.969507258346614,9.153129
8.06375,7.981744625916083,9.256629
8.101198,8.019820622323701,9.180052
8.112547,8.031104647748483,9.1653805
8.073847,7.991859927307814,9.235266
8.038788,7.955188358357797,9.193323
8.054138,7.971709981521902,9.143578
8.151836,8.071738378765682,9.173401
8.06691,7.983766640458877,9.089896
8.1033535,8.021317509623865,9.2378235
8.1370125,8.056054699894352,9.125563
8.181013,8.10082871443592,9.194762
8.038337,7.955369979220753,9.131346
8.06822,7.986187103126819,9.124359
8.104919,8.02314789701874,9.101553
8.007757,7.923703241666469,9.109024
8.156383,8.075948082764322,9.239515
8.033538,7.950583420538654,9.129011
8.118917,8.038042225448104,9.167622
8.070401,7.988161744860311,9.073198
8.1058445,8.024565235168362,9.1837225
8.082259,8.000207722381068,9.22771
8.119868,8.0389992549705,9.117858
8.129109,8.048707678487213,9.093285
8.0340805,7.951255397444281,9.232559
8.057403,7.974514931168717,9.122776
8.128341,8.046824875986204,9.234157
7.99869,7.91471640598805,9.099294
8.058825,7.97623122712442,9.099925
8.05066,7.967990110007425,9.114757
8.05507,7.972826554944429,9.108195
8.092194,8.010864953122413,9.051189
8.075927,7.993602975814913,9.102858
8.16204,8.081296278513037,9.136133
8.017776,7.934507113687384,9.138072
8.121329,8.040357613315186,9.154918
8.031328,7.948513366437207,9.17914
8.106293,8.024505008555328,9.193862
8.090038,8.008012367412448,9.078529
8.012197,7.928423120717828,9.157303
8.14383,8.063584312136905,9.123795
8.094637,8.012970600665236,9.158377
8.154721,8.074447018171972,9.173313
8.053157,7.970853628396678,9.217609
8.178725,8.098783566732891,9.140785
8.044799,7.961918494431302,9.037539
8.130356,8.049518881443268,9.062983
8.110941,8.029542101663537,9.070952
8.062374,7.980004906925994,9.095766
8.1312685,8.050089326531937,9.154163
8.044411,7.961866162523317,9.19469
8.101229,8.019931632637357,9.178797
8.153,8.072437613115957,9.056478
8.120592,8.03955370199401,9.140941
8.075687,7.9938209453830495,9.176343
8.006352,7.922949189553037,9.031762
8.045583,7.962483307657142,9.132404
8.070791,7.988610213932891,9.1337385
8.104952,8.023721927350076,9.165099
8.083955,8.001902216191715,9.252207
8.076039,7.993806182600868,9.2060795
8.1493435,8.06863433382629,9.062976
8.116231,8.034951923104623,9.114261
8.087758,8.005939158572195,9.124332
8.164222,8.084693367670601,9.170424
7.958997,7.874151200017271,9.178465
8.236662,8.157638176033894,9.194054
8.016769,7.933501899591647,9.143589
8.066917,7.9841690143803135,9.119281
8.155682,8.07518572996681,9.272322
8.034484,7.951074884622358,9.229022
8.112636,8.031879479686419,9.080008
8.032461,7.949933635303751,9.113607
8.094742,8.013179837881276,9.085681
8.056388,7.974013954983093,9.128594
8.212866,8.134139486278096,9.079801
8.120531,8.03900659076559,9.157299
8.111215,8.030218236769239,9.089751
8.078722,7.996139282399478,9.159433
8.035578,7.952615132050899,9.112303
8.045948,7.962946501327679,9.10205
8.08156,7.998860927609106,9.140974
7.9990067,7.914984191457431,9.14155
8.039029,7.956331301247701,9.17407
8.118499,8.036744618594335,9.175402
8.069877,7.987676850326049,9.029969
7.9995604,7.915652466200602,9.1935215
8.10284,8.021551920139851,9.08385
8.048419,7.965724186971784,9.18541
8.003934,7.920603436883539,9.125246
8.051095,7.968595628432619,9.215092
8.115535,8.034116496681236,9.1865015
