ABloss,Bobloss,Eveloss
9.259515,9.008853711246047,8.637831
9.008225,8.813865609350614,8.581537
8.823742,8.662469955801498,8.515701
8.902377,8.74741292296676,8.457128
8.742863,8.59425797156291,8.596343
8.717041,8.5682959225378,8.456325
8.797385,8.657604424166493,8.589519
8.682164,8.541909722262062,8.610754
8.664166,8.527171341062058,8.394181
8.597665,8.474286094249692,8.57711
8.532658,8.401677080837544,8.54792
8.49428,8.379786777775735,8.603811
8.493248,8.374638322799001,8.4779215
8.477513,8.363454824488144,8.591601
8.4724045,8.367537080484908,8.561279
8.468577,8.361065306176897,8.602629
8.426027,8.317869913124014,8.627429
8.461241,8.351518462004606,8.645511
8.396363,8.289138388063293,8.631933
8.393009,8.282156254805159,8.707798
8.322672,8.214559812739026,8.653619
8.346452,8.236681430833414,8.618885
8.335118,8.227028663619421,8.554987
8.42306,8.317346167110372,8.586473
8.292029,8.187278263736516,8.526865
8.362885,8.261686845915392,8.559622
8.347622,8.245742739993148,8.627922
8.360005,8.262367192248348,8.518906
8.269134,8.169269184872974,8.730669
8.313833,8.214356877200771,8.583221
8.210232,8.107040658011101,8.616247
8.206309,8.0991940748645,8.571823
8.31169,8.212257547012996,8.70438
8.2148905,8.113187762966845,8.700459
8.276425,8.176374141359702,8.618039
8.327207,8.227164991607424,8.582697
8.238137,8.135556279099546,8.585669
8.279844,8.180079732730519,8.679862
8.289502,8.19174306106288,8.496511
8.244331,8.142412455170415,8.607324
8.320652,8.220576738298405,8.635792
8.225657,8.125543711008504,8.545424
8.2723465,8.174264968081843,8.572947
8.253945,8.155218202387914,8.606986
8.19202,8.092752466211095,8.500238
8.173766,8.076340264989994,8.541706
8.288511,8.190836978144944,8.492989
8.198139,8.098983799631242,8.582314
8.302317,8.207394371915143,8.700255
8.32621,8.227856733254157,8.746505
8.2622,8.16453678929247,8.627109
8.296846,8.199403706705198,8.728547
8.396244,8.298754634161014,8.629934
8.290534,8.193297965219244,8.613878
8.256879,8.157422006130219,8.56464
8.198839,8.098888243432157,8.613954
8.357574,8.264721723389812,8.65707
8.339856,8.246719057671726,8.555206
8.289629,8.193153914995492,8.614462
8.195807,8.1005099901231,8.529064
8.260542,8.163748728053179,8.581858
8.270085,8.17647942417534,8.665648
8.213471,8.11462727515027,8.580398
8.185806,8.087758111476433,8.599084
8.187067,8.09075618069619,8.54626
8.33626,8.240376133297104,8.573891
8.22028,8.12124301539734,8.588947
8.271639,8.174020492937416,8.6881695
8.236443,8.141877023503184,8.649973
8.262032,8.167380850703921,8.537699
8.263028,8.16486558172619,8.73726
8.161574,8.062929173989687,8.587406
8.200491,8.101301681250334,8.500595
8.375486,8.28253691829741,8.567379
8.159363,8.06066864845343,8.57393
8.24469,8.147867630585097,8.545772
8.181726,8.082871989638079,8.564634
8.268809,8.171676410536747,8.590622
8.208692,8.110143154277466,8.581076
8.305386,8.211175097094383,8.693588
8.149968,8.048374928534031,8.669409
8.245437,8.151994482206646,8.598291
8.092397,7.989453644375317,8.661248
8.215392,8.11979600705672,8.623907
8.328039,8.23404071899131,8.616709
8.246774,8.148233443673234,8.585144
8.224193,8.12884211918572,8.666037
8.16144,8.062425446289126,8.453341
8.077856,7.9769822611124255,8.484238
8.1825,8.08385256951442,8.684076
8.277678,8.182875631784555,8.718717
8.290923,8.194802886631805,8.522802
8.288843,8.192873221822083,8.559959
8.175254,8.07630002516089,8.630711
8.167177,8.06852194655221,8.525074
8.282645,8.186264847463463,8.65984
8.191151,8.093141299497802,8.696527
8.160349,8.06108802917879,8.6494465
8.140018,8.0410813447088,8.660485
8.303197,8.209727198060136,8.63785
8.221382,8.12582120008301,8.5319605
8.205898,8.107866092177574,8.644428
8.184198,8.08658438117709,8.507896
8.203448,8.107875511515886,8.61188
8.135923,8.036884348781314,8.650902
8.238867,8.145068265905138,8.682806
8.221393,8.124885134224314,8.559862
8.142266,8.044541698356625,8.66588
8.223608,8.125570859760046,8.565439
8.143365,8.045731264224742,8.612255
8.147453,8.050357287924271,8.71213
8.1122265,8.016035908542108,8.622248
8.1107855,8.0101491350797,8.630615
8.201564,8.10678972984897,8.571558
8.27467,8.181175096542574,8.65581
8.222765,8.126864700985607,8.608659
8.183193,8.085129412764218,8.617865
8.155705,8.057489105209243,8.528709
8.219434,8.123013764969073,8.616083
8.195535,8.0989019536064,8.618944
8.209761,8.115110206592362,8.588856
8.151723,8.05339792103041,8.513042
8.224717,8.129570136778057,8.5649605
8.193063,8.097009346762206,8.7078285
8.192692,8.099744881386869,8.66981
8.29707,8.206317787698936,8.707724
8.171093,8.076316170569044,8.619324
8.181651,8.087608940317295,8.640335
8.295419,8.201445147860795,8.670533
8.21502,8.119574709213339,8.654392
8.163667,8.068851872405503,8.666546
8.255437,8.161197255249135,8.572586
8.149724,8.053854195924941,8.554671
8.173589,8.079401419614442,8.529526
8.134004,8.036293547018431,8.661287
8.176373,8.081136751163285,8.587524
8.154668,8.05919802171411,8.555402
8.179407,8.082244871009607,8.604418
8.145144,8.050409789895639,8.640207
8.178589,8.081062311481219,8.659474
8.2567425,8.163246235228144,8.621361
8.188426,8.092907517333515,8.57758
8.275655,8.181922596762888,8.6682205
8.203067,8.109590730862692,8.599833
8.112289,8.014770814450458,8.593748
8.160716,8.0626278888667,8.669821
8.10699,8.010481543838978,8.71476
8.271808,8.179609879443888,8.687983
8.1527,8.056099104927853,8.606802
8.203614,8.109020556439646,8.578775
8.143193,8.047651968256105,8.617179
8.241043,8.149278692435473,8.597872
8.149469,8.052297422429547,8.56679
8.20641,8.11250968783861,8.586909
8.157828,8.060920866497327,8.641719
8.24107,8.149192772689275,8.642457
8.163854,8.068253386823926,8.608392
8.178016,8.084962140361313,8.54733
