ABloss,Bobloss,Eveloss
8.893815,8.67067599168513,8.758884
8.6481085,8.443305625172798,8.695756
8.4795685,8.30970345478272,8.6298275
8.490041,8.358110473898705,8.566322
8.375839,8.260681005602237,8.742717
8.4206085,8.31534212018596,8.594421
8.513521,8.417574358463753,8.725001
8.431097,8.32485719799297,8.745089
8.435625,8.326303806214128,8.532155
8.427451,8.314930452906992,8.725445
8.351866,8.235513563093264,8.687477
8.337945,8.223297408781946,8.740987
8.326269,8.216195316868834,8.630994
8.326173,8.223617389448918,8.72381
8.351999,8.248115828668233,8.731745
8.31669,8.21656499360688,8.74095
8.280735,8.180490104830824,8.764395
8.3359165,8.23736716847634,8.787119
8.270998,8.172735373082105,8.774181
8.276746,8.17442456696881,8.870451
8.190249,8.089442538970616,8.77442
8.233542,8.133382268366404,8.75758
8.221551,8.122365637100302,8.6947
8.297063,8.20073780498933,8.723683
8.190511,8.092698277323507,8.666105
8.25455,8.158725583925843,8.700262
8.249486,8.14842904364923,8.754892
8.2717285,8.176917328964919,8.650469
8.183421,8.084766010404564,8.866654
8.224182,8.126550446439069,8.710718
8.114382,8.016105106216855,8.745411
8.096631,7.994355403352529,8.699745
8.214972,8.120371296885423,8.829416
8.111716,8.012483422353398,8.83605
8.196661,8.09888982999837,8.729098
8.206678,8.111121313879266,8.714849
8.142093,8.041712784324773,8.7248745
8.195195,8.098898523952812,8.817162
8.202584,8.105314004002139,8.635389
8.144839,8.048211353365332,8.759119
8.214714,8.120364970236551,8.784863
8.1302805,8.033789274806622,8.675983
8.181716,8.085194403771311,8.737164
8.165412,8.070769980782643,8.752022
8.116748,8.020965013303794,8.666525
8.079416,7.97990110446699,8.698412
8.181148,8.086883236945141,8.659411
8.108636,8.01040125824511,8.757927
8.209305,8.11403458181303,8.876169
8.238408,8.14554357941961,8.897741
8.16536,8.072964021295775,8.800246
8.193105,8.09864277287852,8.868648
8.297423,8.205038948741276,8.798792
8.189986,8.096960410941392,8.76343
8.169967,8.074698288401123,8.709982
8.10568,8.011912989197299,8.789527
8.272191,8.182488940714393,8.799738
8.240045,8.14987876667874,8.7178955
8.191455,8.100179318804294,8.773403
8.094331,8.000013683922589,8.69673
8.164125,8.071300274226815,8.763923
8.170898,8.079141980560962,8.84638
8.102201,8.007560162397567,8.734713
8.074795,7.978044574498199,8.763283
8.090561,7.999360237561632,8.682009
8.23439,8.143596261390485,8.734467
8.124656,8.031410784868058,8.73387
8.173203,8.083015308890026,8.839756
8.137979,8.04454832925694,8.802766
8.175827,8.083181134541519,8.704563
8.15005,8.057343433145434,8.895281
8.073438,7.979621610895265,8.742954
8.109296,8.0166892457637,8.656935
8.288206,8.20037559553748,8.732965
8.081741,7.989144591556396,8.730802
8.167441,8.075042719719931,8.717153
8.080988,7.987538409477565,8.717339
8.182571,8.091507614182774,8.751038
8.1183605,8.028050021268427,8.734196
8.221114,8.131069007213227,8.861993
8.052762,7.9578261957503855,8.856018
8.17083,8.078812047606334,8.759256
8.00281,7.906152636453044,8.823236
8.132495,8.040616880578455,8.795638
8.251578,8.161641767423134,8.822491
8.173013,8.08316240448039,8.779385
8.148159,8.0578249443206,8.878073
8.075259,7.983223100833129,8.656519
8.001929,7.9099631035351194,8.698
8.111551,8.020067438774277,8.879524
8.20672,8.117449213110376,8.912409
8.209173,8.121030738169793,8.708485
8.218039,8.128447014838457,8.767223
8.099307,8.007958983071148,8.840637
8.100308,8.008893791411538,8.744293
8.210702,8.121174292929936,8.876775
8.116376,8.023352877760772,8.912376
8.092348,7.999781646300107,8.855503
8.071856,7.97958551638294,8.850612
8.251851,8.164249938679859,8.858342
8.146959,8.05640679213684,8.749959
8.157492,8.066265676054172,8.855103
8.109046,8.016681597742718,8.725067
8.135832,8.046624333132058,8.822113
8.085501,7.9925158735131845,8.835745
8.159423,8.070468255027663,8.876069
8.1445675,8.05409386876272,8.777384
8.064728,7.974113119300455,8.873586
8.155342,8.067280560557265,8.789333
8.065882,7.973543281899765,8.839111
8.082472,7.989263128663879,8.917338
8.0552025,7.963941419846378,8.825912
8.05418,7.9619156765402295,8.857075
8.138919,8.049093201407231,8.77451
8.200863,8.1124238356133,8.881272
8.151987,8.061677743447945,8.828526
8.123647,8.033663018082734,8.832865
8.090188,7.9987939625862055,8.739426
8.156706,8.0680062280735,8.851109
8.115946,8.02512461564038,8.829826
8.148865,8.05866784940008,8.807318
8.08564,7.994521517830435,8.746185
8.149793,8.06227189063793,8.79956
8.141765,8.052072602789849,8.955435
8.132731,8.043690612132195,8.886023
8.251714,8.16441381687764,8.94169
8.111811,8.021045054425485,8.844067
8.10726,8.017236784333363,8.867434
8.254385,8.169876145431772,8.909643
8.151553,8.061630623880774,8.874987
8.11359,8.02466165163787,8.905584
8.192001,8.103862692019902,8.797883
8.093172,8.002810616453644,8.805307
8.125964,8.03629041754175,8.769452
8.075301,7.98464963841252,8.913618
8.115381,8.023897141159978,8.830397
8.109708,8.020127802563366,8.78183
8.111114,8.021267111471388,8.826746
8.098783,8.008692155592144,8.880531
8.119086,8.02889876475092,8.911552
8.1895075,8.102626645937562,8.876101
8.134927,8.045597451215144,8.847545
8.218666,8.130816494638566,8.924463
8.161631,8.07337206316879,8.853443
8.057514,7.965029159619007,8.835728
8.092976,8.003456441278104,8.953794
8.042498,7.951387978508137,8.987282
8.223271,8.136274271237198,8.958223
8.095286,8.007001512451097,8.866066
8.146298,8.058636269008275,8.84342
8.0904255,7.9995430401177146,8.885599
8.184486,8.097216028952971,8.882628
8.07517,7.985947629145812,8.852964
8.148017,8.059208108577877,8.896651
8.101568,8.012024446332362,8.958193
8.185487,8.098943416436668,8.915188
8.115009,8.025875116989482,8.879885
8.125482,8.03706274018623,8.826363
8.11991,8.03156319714617,8.926382
8.053602,7.963734411110636,8.911333
8.157433,8.071069838420954,8.960318
8.103874,8.014099952531978,9.01514
8.131904,8.045044046768453,8.967413
8.106767,8.01773459877586,8.971537
8.057186,7.967967498814687,8.947205
8.107302,8.019002148648724,8.932608
8.03595,7.946484389365651,8.982583
8.0764885,7.988198308448773,8.90624
8.109282,8.021567559160758,8.915828
8.02049,7.930049077200238,8.926809
8.0871935,7.998337344964966,8.888399
8.173786,8.086867259000428,8.858849
8.082239,7.992905837425496,9.058255
