ABloss,Bobloss,Eveloss
9.95883,9.650158478703815,9.628289
9.579647,9.311563387978822,9.607137
9.310527,9.082331894955132,9.5547085
9.262171,9.030647869512904,9.481523
9.094012,8.89458429790102,9.639685
9.033617,8.901811911375262,9.488265
9.097215,9.000794750580098,9.667138
8.947058,8.860111910733394,9.669184
8.935176,8.857748793903738,9.424891
8.90825,8.839732817257755,9.597046
8.856834,8.746637588948943,9.614778
8.867649,8.73756967362715,9.619259
8.792059,8.679372887883801,9.528132
8.780024,8.680891267082188,9.604981
8.748391,8.633872066508047,9.617033
8.764439,8.654784685350023,9.66638
8.671396,8.559268220327795,9.601918
8.669771,8.58177265751874,9.637117
8.591991,8.478985234629363,9.658033
8.563318,8.468812754610553,9.738669
8.530685,8.437759672990069,9.639925
8.54355,8.42336955171777,9.642986
8.5162945,8.406431190727744,9.572544
8.593676,8.508396250312217,9.612636
8.4985,8.397416869818699,9.558747
8.54872,8.434377069643233,9.594124
8.462339,8.37815647770185,9.663504
8.521513,8.42346905946033,9.494166
8.428161,8.344086068391334,9.703268
8.49041,8.40725113498047,9.546921
8.377749,8.291716420033481,9.660543
8.342301,8.241089004208334,9.53788
8.450289,8.375108960550278,9.667448
8.328855,8.235093554016203,9.631222
8.393183,8.30287069908809,9.575928
8.429285,8.367203609202988,9.594959
8.355768,8.26023953431286,9.54847
8.3751,8.317415483761579,9.672867
8.387603,8.32501645560842,9.542774
8.340891,8.265868782938924,9.605606
8.423696,8.357596646412276,9.60773
8.345592,8.28889099980006,9.575872
8.373253,8.317842723918147,9.588829
8.381774,8.291086083801929,9.590521
8.342671,8.260181523219217,9.518233
8.266798,8.178468539204914,9.532358
8.375609,8.305907956208102,9.459028
8.314913,8.244949171028566,9.574406
8.379749,8.308651403640397,9.693738
8.415613,8.343972379982006,9.723019
8.356046,8.288839823217131,9.617
8.415668,8.32546685548732,9.719113
8.466682,8.398384166881442,9.636837
8.367708,8.291904004930984,9.57271
8.360597,8.30603946809424,9.544022
8.277288,8.230759573285468,9.649218
8.459889,8.380764990579337,9.638651
8.406543,8.343122115475126,9.559875
8.382404,8.313445299922023,9.623582
8.293135,8.19748193421401,9.518377
8.385319,8.294040079344995,9.514816
8.3735075,8.312009179382585,9.660929
8.308078,8.227716451394372,9.585276
8.258527,8.178963596001267,9.627575
8.302728,8.210834332392551,9.510643
8.409238,8.337003038381226,9.5817995
8.326132,8.255642127827741,9.614361
8.375572,8.291648215381429,9.648589
8.323244,8.238083658390678,9.667156
8.34127,8.261077374394517,9.502119
8.334234,8.233742219570559,9.676342
8.269123,8.211990776413586,9.592161
8.282436,8.204369745973963,9.5060005
8.422477,8.36076792376116,9.545447
8.276688,8.20599238597788,9.622013
8.349338,8.264617836102843,9.557364
8.245364,8.17383814585628,9.550983
8.362302,8.27517283288762,9.563985
8.30999,8.233077516488265,9.583319
8.414874,8.341605729074217,9.638796
8.215511,8.131884044967592,9.640145
8.344565,8.266798459924757,9.614146
8.201988,8.135970906354487,9.657806
8.298417,8.242086392245255,9.613797
8.413741,8.357692407094873,9.601684
8.325325,8.250691762776114,9.605537
8.309008,8.229686159116682,9.7113695
8.2605715,8.179642206931021,9.482719
8.191822,8.110291333519854,9.5265255
8.282727,8.207507869810797,9.680518
8.328078,8.245548666454852,9.709997
8.3478,8.263666662911419,9.547306
8.367227,8.29513608245179,9.580481
8.249985,8.173483068239875,9.622138
8.221458,8.149269536545034,9.5800705
8.352873,8.28860170871485,9.683036
8.254949,8.176983755547553,9.719411
8.229024,8.160297316673677,9.647022
8.210061,8.148076970537659,9.622349
8.407292,8.333949515828863,9.664497
8.285005,8.215888431412168,9.552887
8.288506,8.207110376039054,9.610553
8.242463,8.185843890532851,9.548199
8.258168,8.1896922296728,9.626909
8.212693,8.13296326296404,9.637601
8.285762,8.213266343635041,9.725849
8.302436,8.221251213690266,9.539122
8.205877,8.142054790863767,9.69787
8.290327,8.224726461863611,9.567805
8.207931,8.137761357880663,9.650326
8.218579,8.154830343439244,9.68513
8.163401,8.092140058579389,9.623056
8.198766,8.11530124640558,9.6494255
8.273541,8.20414302876452,9.578032
8.336072,8.262842139985878,9.6333685
8.293271,8.226055064238608,9.655385
8.264153,8.187380109389778,9.604712
8.216362,8.138388758758083,9.536028
8.286077,8.215538700285833,9.625714
8.2380495,8.171570325095672,9.62953
8.296132,8.216517655819189,9.572501
8.222212,8.14637509622844,9.502838
8.297072,8.215436107013375,9.566338
8.2857895,8.213699126732536,9.719345
8.253028,8.199857605737634,9.645622
8.377868,8.304431619180832,9.7223625
8.234021,8.159058164223097,9.625619
8.247298,8.174569247988984,9.628489
8.366599,8.297356917872094,9.681353
8.2762,8.20226378022926,9.648927
8.257119,8.177321060036775,9.658871
8.317959,8.248811853292864,9.525576
8.232513,8.145662668976001,9.573311
8.257689,8.176320630183909,9.544155
8.205428,8.128413708007429,9.626507
8.234025,8.151401734619867,9.610281
8.240223,8.17090446932707,9.533525
8.244695,8.169478143681772,9.606907
8.244889,8.162367754383013,9.6294155
8.260125,8.18130532844225,9.669963
8.322648,8.254730790213216,9.584063
8.25054,8.184431925183162,9.613327
8.325474,8.265729567909148,9.641432
8.268294,8.195237050473224,9.577946
8.184299,8.106723799719475,9.530659
8.2047825,8.124450282834005,9.655144
8.163983,8.09530576999532,9.693197
8.33093,8.259833041229285,9.669086
8.220899,8.160078423621599,9.533527
8.274597,8.2026943822857,9.605936
8.23162,8.14808071340667,9.629581
8.3019905,8.248691622226033,9.587442
8.236446,8.161392749345396,9.588312
8.261505,8.19962962513091,9.601012
8.236374,8.154240829346236,9.614255
8.286032,8.209104205830954,9.603219
8.23783,8.158170081966091,9.571108
8.257671,8.176735492015723,9.512136
8.249797,8.187299520010129,9.663687
8.208224,8.123934868723154,9.592104
8.268646,8.197755795088597,9.658075
8.2347,8.162578335381113,9.660681
8.271116,8.190837894857395,9.685548
8.239144,8.173297033354174,9.642497
8.199797,8.129036545520648,9.62162
8.224649,8.163152950350195,9.570969
8.173727,8.1107430185657,9.684607
8.176933,8.106988669373095,9.627812
8.225793,8.158553533139639,9.63912
8.158093,8.087449565180577,9.637398
8.213603,8.146501040144358,9.586048
8.307853,8.22775143646868,9.547925
8.222179,8.145091947575565,9.7204075
8.2256775,8.159366090258118,9.608523
8.313436,8.247718787984923,9.537668
8.220574,8.148247311357409,9.447983
8.235525,8.16699913883349,9.625651
8.175819,8.112854640057776,9.591892
8.2171545,8.161082979873754,9.555914
8.246933,8.17039453232428,9.641977
8.235928,8.161445228557568,9.644331
8.209965,8.13812118023634,9.551722
8.1872225,8.108027847309131,9.642551
8.220783,8.148777368362062,9.631391
8.206653,8.135003175993916,9.709284
8.232049,8.15887466527056,9.599756
8.189234,8.106795303639956,9.596045
8.255061,8.192762667895295,9.601324
8.247934,8.16942904703319,9.60423
8.213175,8.145493740506936,9.614154
8.330077,8.247357654676307,9.624685
8.239772,8.156774361093994,9.506769
8.274741,8.198409817006905,9.709681
8.207403,8.132308130559977,9.57708
8.240361,8.173870727128815,9.638161
8.287969,8.220595217833761,9.582329
8.180429,8.101931664219592,9.6540165
8.162853,8.09717379999347,9.546879
8.349113,8.28392595576588,9.576206
8.284817,8.209609585057478,9.615128
8.256417,8.181837269745301,9.65423
8.304622,8.237405546300579,9.685803
8.182163,8.113843538274523,9.515933
8.173172,8.098948012571782,9.567783
8.154629,8.091656466887798,9.624984
8.17345,8.108781428309157,9.636246
8.171421,8.094299509539269,9.646318
8.228655,8.160375847190153,9.541189
8.118673,8.051015040487982,9.571949
8.11956,8.05736192088807,9.510166
8.216985,8.139998218452092,9.547345
8.210456,8.139818307652604,9.534771
8.216532,8.13691961299628,9.498022
8.247739,8.167955593962688,9.477605
8.273702,8.197865276189987,9.518938
8.287383,8.211445188266225,9.559505
8.255832,8.181515427015256,9.532247
8.203997,8.132361841737293,9.656927
8.147442,8.06812794628786,9.630384
8.277239,8.208763085771352,9.582833
8.282506,8.204461551038548,9.637342
8.18447,8.101626096176915,9.560894
8.265063,8.18610907427501,9.527879
8.217299,8.145347386947833,9.52464
8.163513,8.078644035907928,9.498827
8.192914,8.108693343529012,9.507836
8.334752,8.268412984500173,9.461208
8.119495,8.040522485272959,9.561388
8.181845,8.102322673425078,9.527823
8.186208,8.101213136513252,9.490309
8.082994,8.00406749168178,9.553107
8.235599,8.1598651438253,9.418482
8.179704,8.101933466445189,9.546627
8.292582,8.224228895967826,9.44746
8.2182865,8.14332496438874,9.521596
8.169043,8.093537098204251,9.389149
8.223991,8.144405028957408,9.478048
8.227427,8.157854505698197,9.500435
8.215986,8.143290709995199,9.461601
8.226575,8.156048161094077,9.550337
8.34892,8.28615213080775,9.470423
8.149885,8.079787327034865,9.375757
8.290747,8.221481425105594,9.524813
8.209398,8.142334222153295,9.519552
8.203594,8.116996806347743,9.540163
8.295589,8.228285698336549,9.509253
8.176522,8.109736837854143,9.4971695
8.213824,8.134147262317128,9.377398
8.224412,8.150347646966111,9.475218
8.21907,8.142213388578966,9.525307
8.313493,8.235946561442688,9.458453
8.181532,8.100192216399591,9.409496
8.22104,8.138930691755377,9.539364
8.265456,8.184189415653236,9.511961
8.137148,8.061169884866104,9.472511
8.258122,8.174999495153315,9.469574
8.207199,8.13768819120014,9.617306
8.192158,8.113132334954571,9.561731
8.244207,8.173454572504852,9.533318
8.201103,8.128400116285775,9.561283
8.183995,8.104549018957186,9.444566
8.246362,8.174430223298259,9.501696
8.131021,8.051509164099116,9.534073
8.267539,8.18214681459358,9.447081
8.270592,8.19366006331984,9.628172
8.253679,8.185829341819044,9.472096
8.138377,8.075729994976427,9.399855
8.199565,8.120000115362927,9.458345
8.226525,8.160463101055939,9.5056095
8.136288,8.06527645274764,9.438917
8.171181,8.106064488063566,9.460495
8.201788,8.123517539876048,9.4429
8.129079,8.052880618546624,9.425627
8.20349,8.132869710971136,9.57094
8.260665,8.205581847811118,9.500381
8.204816,8.12649616796989,9.47926
8.321637,8.24552974087419,9.371498
8.217205,8.142038236721419,9.50905
8.2475815,8.178255806444213,9.434302
8.160566,8.079594127135351,9.496423
8.218096,8.13913951482391,9.496672
8.253186,8.168066167389043,9.667892
8.183807,8.11268096306594,9.461586
8.210646,8.136461832851637,9.407147
8.124972,8.048678302089684,9.48019
8.098559,8.019340535567608,9.525024
8.180555,8.092545293446165,9.645536
8.262454,8.201245237025432,9.551355
8.318657,8.232945067982655,9.568272
8.189533,8.128865851322189,9.575558
